년도,구,나이,지체,청각,시각,뇌병변,지적,정신,신장,자폐성,언어,장루.요루,호흡기,간,뇌전증,심장,안면,
2019,중랑구,82,144,84,27,42,1,2,11,0,3,3,4,0,0,0,0,
2019,중랑구,83,141,73,37,24,0,1,16,0,2,3,2,0,0,0,0,
2019,중랑구,84,103,65,36,30,1,0,6,0,0,1,0,0,0,1,1,
2019,중랑구,85,102,44,22,27,1,0,7,0,0,5,2,0,0,0,0,
2019,중랑구,86,67,48,22,11,0,0,6,0,3,1,1,0,0,0,0,
2019,중랑구,87,58,47,17,14,0,0,3,0,0,0,1,0,0,0,0,
2019,중랑구,88,51,33,6,12,1,1,0,0,1,0,0,0,0,0,0,
2019,중랑구,89,42,29,5,8,0,0,0,0,0,1,0,0,0,1,0,
2019,중랑구,90,25,25,7,9,0,0,1,0,1,2,0,0,0,0,0,
2019,중랑구,91,16,25,5,2,0,0,0,0,0,1,0,0,0,0,0,
2019,중랑구,92,15,14,3,5,0,0,1,0,0,0,0,0,0,0,0,
2019,중랑구,93,10,7,0,1,0,0,0,0,0,0,0,0,0,0,0,
2019,중랑구,94,4,13,1,4,0,0,0,0,0,0,0,0,0,0,0,
2019,중랑구,95,3,5,0,2,0,0,0,0,0,0,1,0,0,0,0,
2019,중랑구,96,4,5,0,0,0,0,0,0,0,1,0,0,0,1,0,
2019,중랑구,97,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,
2019,중랑구,98,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,
2019,중랑구,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,중랑구,100,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,
2019,중랑구,101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,성북구,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
2019,성북구,2,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,
2019,성북구,3,1,0,1,3,0,0,0,0,3,0,0,0,0,0,0,
2019,성북구,4,0,3,0,6,4,0,0,3,5,0,0,1,0,0,0,
2019,성북구,5,1,2,1,8,3,0,0,6,2,0,0,0,0,0,0,
2019,성북구,6,1,2,0,5,10,0,0,11,4,0,0,0,0,0,0,
2019,성북구,7,2,5,0,8,17,0,0,9,1,0,0,0,0,0,0,
2019,성북구,8,0,2,1,4,18,0,2,11,1,0,0,1,1,0,0,
2019,성북구,9,2,0,0,3,15,0,0,16,1,0,0,0,0,0,0,
2019,성북구,10,1,0,0,5,16,0,0,7,0,0,0,1,0,0,0,
2019,성북구,11,0,0,0,4,16,0,0,8,0,0,0,0,0,0,0,
2019,성북구,12,2,2,0,1,16,0,0,9,1,0,0,0,1,1,0,
2019,성북구,13,2,2,1,3,13,0,0,4,0,0,0,0,0,1,0,
2019,성북구,14,3,3,1,9,19,0,0,10,0,0,0,0,0,0,0,
2019,성북구,15,4,2,6,4,15,0,0,5,3,0,0,0,0,0,0,
2019,성북구,16,1,2,2,5,15,0,0,8,0,0,0,0,1,0,0,
2019,성북구,17,5,2,1,5,25,0,0,7,0,0,0,0,0,0,0,
2019,성북구,18,1,2,1,10,21,0,1,5,2,0,0,0,0,1,0,
2019,성북구,19,3,6,1,11,39,0,1,12,0,1,0,0,0,0,0,
2019,성북구,20,10,4,8,7,29,0,1,10,0,1,0,1,0,0,0,
2019,성북구,21,4,6,6,9,25,0,0,10,0,0,0,0,0,0,0,
2019,성북구,22,8,5,3,7,32,1,2,6,0,0,0,0,1,1,0,
2019,성북구,23,4,5,4,9,23,0,0,8,0,0,0,0,0,0,0,
2019,성북구,24,9,3,9,6,24,1,2,7,0,0,0,1,1,1,0,
2019,성북구,25,14,2,5,8,34,4,1,5,0,0,0,0,0,0,0,
2019,성북구,26,12,6,4,6,34,4,1,3,2,1,1,1,1,0,1,
2019,성북구,27,11,6,2,7,33,1,3,3,0,0,0,1,2,1,0,
2019,성북구,28,8,6,4,5,23,2,1,8,0,0,0,1,0,0,0,
2019,성북구,29,9,4,7,2,19,4,0,3,1,1,0,0,0,0,0,
2019,성북구,30,14,3,7,3,22,3,2,3,0,0,0,0,1,0,0,
2019,성북구,31,11,8,3,3,12,3,2,5,0,0,0,0,0,1,0,
2019,성북구,32,15,5,5,4,18,6,3,2,0,0,0,0,1,0,0,
2019,성북구,33,18,4,8,10,17,3,1,1,0,0,0,0,0,0,0,
2019,성북구,34,18,5,6,3,12,8,3,0,0,0,0,2,0,0,0,
2019,성북구,35,15,4,6,10,16,4,3,1,0,0,0,2,0,0,0,
2019,성북구,36,27,6,12,7,29,6,5,0,0,0,0,1,2,1,0,
2019,성북구,37,43,5,13,10,23,5,6,3,1,1,0,0,0,0,0,
2019,성북구,38,44,11,16,7,19,11,8,1,0,1,0,0,1,0,0,
2019,성북구,39,40,13,11,6,22,8,7,1,0,0,0,0,1,0,0,
2019,성북구,40,56,7,12,11,18,12,5,1,3,0,0,1,1,0,0,
2019,성북구,41,54,5,21,14,11,11,5,0,3,0,0,1,2,1,0,
2019,성북구,42,45,14,17,9,19,11,8,0,4,0,0,0,0,0,0,
2019,성북구,43,69,9,18,13,8,10,7,1,0,1,0,1,0,0,1,
2019,성북구,44,77,5,12,6,17,17,14,0,3,0,0,1,0,0,0,
2019,성북구,45,72,10,26,8,16,19,10,0,1,1,1,2,0,0,1,
2019,성북구,46,85,10,26,12,20,20,22,1,2,1,0,0,1,0,2,
2019,성북구,47,97,6,33,15,15,33,7,0,4,0,1,3,1,1,2,
2019,성북구,48,106,11,37,21,19,28,12,0,1,2,1,2,2,0,0,
2019,성북구,49,108,18,27,10,18,22,17,0,3,2,0,2,2,0,1,
2019,성북구,50,113,11,24,16,12,21,14,0,4,0,1,1,4,0,2,
2019,성북구,51,125,18,29,20,13,30,22,0,0,0,0,4,1,0,0,
2019,성북구,52,129,9,29,18,11,23,16,0,4,0,0,7,3,1,0,
2019,성북구,53,160,18,35,10,9,22,19,0,1,1,1,5,0,1,0,
2019,성북구,54,126,29,32,22,13,23,17,0,1,1,1,1,1,0,0,
2019,성북구,55,148,19,35,25,6,23,15,0,4,3,1,1,1,1,1,
2019,성북구,56,136,24,21,22,8,23,17,0,2,4,3,7,1,0,0,
2019,성북구,57,159,26,48,24,5,13,19,0,1,0,1,7,0,0,0,
2019,성북구,58,178,28,44,31,9,23,22,0,1,1,1,3,4,1,0,
2019,성북구,59,204,36,43,41,5,24,20,0,8,4,1,5,2,0,1,
2019,성북구,60,218,23,37,43,5,20,30,0,5,5,1,4,2,1,1,
2019,성북구,61,230,31,42,38,8,18,18,0,5,0,2,1,0,2,1,
2019,성북구,62,231,43,39,31,7,17,21,0,5,1,1,7,0,0,0,
2019,성북구,63,205,35,43,47,8,24,24,0,2,0,1,5,1,0,0,
2019,성북구,64,215,39,34,50,6,9,23,0,3,3,4,6,1,0,1,
2019,성북구,65,220,26,47,37,5,13,17,0,3,1,5,4,0,2,1,
2019,성북구,66,194,39,38,38,5,12,15,0,3,3,3,5,1,0,0,
2019,성북구,67,221,42,46,46,4,9,18,0,9,6,5,4,1,0,0,
2019,성북구,68,149,37,31,41,3,6,14,0,4,3,2,2,0,0,1,
2019,성북구,69,196,47,40,43,4,5,18,0,2,2,4,5,1,0,0,
2019,성북구,70,242,54,51,41,3,5,26,0,1,6,6,5,0,0,0,
2019,성북구,71,224,60,43,69,2,6,25,0,1,8,2,3,0,1,0,
2019,성북구,72,221,68,76,50,2,6,20,0,4,1,3,8,2,0,0,
2019,성북구,73,202,70,46,46,3,4,13,0,2,2,2,0,0,3,0,
2019,성북구,74,206,74,46,39,2,1,14,0,0,3,2,3,0,2,0,
2019,성북구,75,211,76,34,58,2,3,10,0,4,4,1,3,0,2,1,
2019,성북구,76,231,95,60,52,1,1,21,0,4,1,5,0,0,2,0,
2019,성북구,77,254,118,69,99,1,3,24,0,4,5,3,1,0,0,0,
2019,성북구,78,236,90,45,44,1,6,9,0,3,7,5,1,0,1,0,
2019,성북구,79,183,95,37,59,1,1,17,0,3,3,3,0,0,2,0,
2019,성북구,80,181,90,42,57,2,1,9,0,1,1,1,0,0,2,0,
2019,성북구,81,166,98,42,47,1,0,10,0,2,5,1,0,0,0,0,
2019,성북구,82,167,93,32,40,2,0,10,0,0,2,1,1,0,0,0,
2019,성북구,83,142,85,23,34,1,1,11,0,0,2,3,1,0,0,0,
2019,성북구,84,124,82,32,39,1,0,10,0,1,4,0,0,0,2,0,
2019,성북구,85,98,63,22,18,1,0,8,0,3,2,1,0,0,0,0,
2019,성북구,86,68,57,20,24,0,0,6,0,1,2,0,0,0,0,0,
2019,성북구,87,53,65,16,17,0,0,0,0,1,2,1,0,0,0,0,
2019,성북구,88,41,45,16,7,0,1,0,0,0,2,0,0,0,0,0,
2019,성북구,89,40,45,10,13,0,0,4,0,0,1,0,0,0,0,0,
2019,성북구,90,22,48,12,8,0,0,1,0,0,0,0,0,0,0,0,
2019,성북구,91,26,25,8,11,0,0,0,0,0,0,0,0,0,0,0,
2019,성북구,92,20,22,7,7,0,0,1,0,1,0,0,0,0,0,0,
2019,성북구,93,4,23,2,4,0,0,0,0,0,1,0,0,0,0,0,
2019,성북구,94,6,9,1,1,0,0,0,0,0,0,0,0,0,0,0,
2019,성북구,95,1,9,0,4,0,0,0,0,0,0,0,0,0,0,0,
2019,성북구,96,7,7,2,1,0,0,0,0,0,0,0,0,0,0,0,
2019,성북구,97,1,6,4,4,0,0,0,0,0,0,0,0,0,0,0,
2019,성북구,98,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,
2019,성북구,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,성북구,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
2019,성북구,101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,성북구,102,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
2019,성북구,104,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,성북구,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,강북구,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,
2019,강북구,2,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,
2019,강북구,3,0,0,0,2,3,0,0,1,4,0,0,0,0,0,0,
2019,강북구,4,1,1,7,4,5,0,0,0,2,0,0,0,0,0,0,
2019,강북구,5,1,3,3,1,5,0,0,1,0,0,0,0,0,0,0,
2019,강북구,6,0,3,3,4,8,0,0,5,3,0,0,1,0,0,0,
2019,강북구,7,0,2,2,2,9,0,0,6,3,0,0,0,0,0,0,
2019,강북구,8,2,3,4,5,11,0,0,5,2,0,0,1,0,0,0,
2019,강북구,9,1,2,1,3,9,0,0,9,2,0,0,0,0,0,0,
2019,강북구,10,1,2,2,2,10,0,0,7,0,0,0,0,0,0,0,
2019,강북구,11,0,3,1,4,18,0,0,4,0,0,0,0,0,0,0,
2019,강북구,12,2,1,2,0,14,0,0,11,2,0,0,1,0,0,0,
2019,강북구,13,2,3,7,4,15,0,0,1,0,0,0,0,0,0,0,
2019,강북구,14,1,7,2,5,12,0,0,2,0,0,0,0,0,0,0,
2019,강북구,15,3,0,3,1,22,0,0,5,1,0,0,1,0,0,0,
2019,강북구,16,0,5,6,8,15,0,0,4,2,0,0,0,0,0,0,
2019,강북구,17,1,2,3,10,21,0,0,4,0,0,0,0,0,0,0,
2019,강북구,18,0,2,9,2,26,0,0,6,0,0,0,0,0,0,0,
2019,강북구,19,2,10,8,6,38,1,1,7,0,0,0,0,0,0,0,
2019,강북구,20,2,9,8,5,21,0,0,12,0,0,0,0,0,1,0,
2019,강북구,21,7,5,7,3,39,1,0,7,0,0,0,0,0,0,0,
2019,강북구,22,5,6,3,9,26,0,0,8,0,0,0,1,0,0,0,
2019,강북구,23,8,12,4,5,36,0,1,3,0,0,1,0,3,0,0,
2019,강북구,24,4,7,6,4,36,2,0,10,0,0,0,0,0,1,0,
2019,강북구,25,6,3,12,2,34,1,1,5,1,0,0,0,0,0,0,
2019,강북구,26,9,12,10,3,32,5,0,6,0,0,0,0,1,1,0,
2019,강북구,27,9,5,7,4,32,5,2,4,0,0,0,0,1,0,0,
2019,강북구,28,9,4,7,8,22,4,2,4,0,0,0,0,0,0,0,
2019,강북구,29,19,5,3,3,30,1,3,2,0,0,1,0,1,0,0,
2019,강북구,30,14,7,9,5,23,6,3,3,0,0,0,0,1,0,0,
2019,강북구,31,16,5,9,3,26,1,7,0,0,0,0,0,0,0,0,
2019,강북구,32,12,4,6,4,30,4,4,3,0,0,1,0,2,0,0,
2019,강북구,33,22,9,12,2,20,5,4,0,0,0,0,0,0,1,0,
2019,강북구,34,20,4,4,4,21,4,1,1,0,0,0,0,1,0,0,
2019,강북구,35,18,6,8,6,16,5,4,0,0,0,0,1,0,0,0,
2019,강북구,36,26,6,13,7,22,7,6,2,1,0,0,0,1,0,0,
2019,강북구,37,31,12,16,2,25,15,4,0,1,0,1,0,0,0,0,
2019,강북구,38,42,5,18,13,21,12,6,0,0,2,0,1,0,0,0,
2019,강북구,39,35,7,11,6,17,11,4,0,1,0,1,0,0,0,0,
2019,강북구,40,41,8,14,10,28,11,3,0,3,0,0,1,0,0,0,
2019,강북구,41,30,12,14,8,14,15,9,0,0,0,0,1,1,0,0,
2019,강북구,42,41,10,19,8,15,18,7,0,0,0,1,1,0,0,0,
2019,강북구,43,42,7,13,9,18,16,7,0,1,1,0,3,1,0,0,
2019,강북구,44,65,5,19,10,15,21,5,0,1,0,0,1,2,1,1,
2019,강북구,45,69,4,16,8,19,17,10,0,1,0,0,0,0,0,1,
2019,강북구,46,71,13,25,15,22,28,9,0,2,0,0,0,4,0,0,
2019,강북구,47,79,12,23,16,22,17,13,0,1,0,0,0,4,2,0,
2019,강북구,48,109,4,22,19,25,28,9,0,3,1,0,1,2,0,0,
2019,강북구,49,109,11,24,18,22,31,13,0,1,2,1,2,1,1,0,
2019,강북구,50,93,8,36,15,13,24,13,0,1,3,2,2,4,1,0,
2019,강북구,51,116,15,31,18,18,26,19,0,1,1,2,3,1,0,0,
2019,강북구,52,159,18,23,20,18,24,13,0,2,1,1,1,0,0,0,
2019,강북구,53,145,16,36,24,7,30,18,0,3,3,0,4,3,0,0,
2019,강북구,54,126,25,32,28,12,29,19,0,2,2,4,3,0,0,1,
2019,강북구,55,149,20,28,23,17,36,14,0,1,1,4,4,2,0,1,
2019,강북구,56,143,25,28,18,11,23,19,0,4,3,1,4,3,2,0,
2019,강북구,57,177,31,47,32,10,20,21,0,3,3,2,4,0,1,0,
2019,강북구,58,193,33,46,39,10,21,21,0,4,2,2,3,1,0,1,
2019,강북구,59,223,40,58,41,16,21,28,0,5,3,4,3,1,1,0,
2019,강북구,60,211,42,38,47,7,19,24,0,3,2,1,3,1,0,0,
2019,강북구,61,205,33,43,40,8,20,18,0,5,0,2,3,2,2,0,
2019,강북구,62,204,37,35,52,6,24,21,1,3,2,5,2,3,2,0,
2019,강북구,63,228,35,38,43,6,15,16,0,4,2,1,4,1,0,0,
2019,강북구,64,252,58,39,47,9,10,21,0,4,5,2,4,2,0,1,
2019,강북구,65,213,38,41,38,5,15,19,0,5,2,4,1,0,1,0,
2019,강북구,66,178,48,39,44,4,9,12,0,4,4,2,4,0,0,1,
2019,강북구,67,233,50,54,53,1,10,9,0,3,5,1,4,1,1,0,
2019,강북구,68,189,33,57,47,5,7,13,0,5,3,3,0,0,2,0,
2019,강북구,69,221,56,35,34,3,11,13,0,4,5,5,6,0,3,0,
2019,강북구,70,222,75,61,62,3,10,13,0,7,2,2,1,0,1,1,
2019,강북구,71,229,75,41,55,4,6,23,0,1,6,7,3,0,0,0,
2019,강북구,72,264,69,58,50,4,4,19,0,2,2,7,0,1,1,1,
2019,강북구,73,232,64,54,34,2,6,18,0,2,7,6,0,0,0,0,
2019,강북구,74,198,77,48,50,2,4,16,0,4,2,0,1,0,1,0,
2019,강북구,75,213,86,39,56,2,5,10,0,0,7,4,5,0,1,0,
2019,강북구,76,206,89,55,57,2,3,16,0,3,6,8,0,0,2,1,
2019,강북구,77,283,140,74,65,2,2,11,0,6,4,3,2,0,4,0,
2019,강북구,78,204,92,60,61,0,1,15,0,6,7,3,1,0,0,0,
2019,강북구,79,182,83,37,41,1,1,10,0,1,6,2,0,0,0,0,
2019,강북구,80,182,84,44,42,0,1,16,0,0,3,0,0,0,0,0,
2019,강북구,81,155,79,39,32,1,1,7,0,0,7,0,0,0,1,0,
2019,강북구,82,139,89,36,26,1,1,11,0,3,6,1,0,0,0,0,
2019,강북구,83,105,81,29,38,1,0,6,0,1,3,0,0,0,1,0,
2019,강북구,84,108,69,22,27,1,0,6,0,1,2,1,0,0,0,0,
2019,강북구,85,72,61,22,15,0,0,4,0,2,0,1,0,0,0,0,
2019,강북구,86,54,50,14,12,1,0,2,0,1,2,0,0,0,0,0,
2019,강북구,87,44,48,13,11,0,0,4,0,0,0,0,0,0,0,0,
2019,강북구,88,30,45,12,11,0,0,2,0,0,1,0,0,0,1,0,
2019,강북구,89,28,40,5,4,0,0,1,0,1,0,0,0,0,0,0,
2019,강북구,90,26,35,5,4,0,0,2,0,0,1,0,0,0,0,0,
2019,강북구,91,20,28,3,7,0,0,0,0,0,0,0,0,0,0,0,
2019,강북구,92,5,16,4,5,0,0,0,0,0,1,0,0,0,0,0,
2019,강북구,93,6,18,2,0,0,0,0,0,0,0,0,0,0,0,0,
2019,강북구,94,6,7,2,0,0,0,0,0,0,1,0,0,0,0,0,
2019,강북구,95,7,10,1,1,0,0,0,0,0,0,0,0,0,0,0,
2019,강북구,96,2,4,2,2,0,0,1,0,0,0,0,0,0,0,0,
2019,강북구,97,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,강북구,98,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,
2019,강북구,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,강북구,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,강북구,101,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,강북구,102,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,강북구,103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
2019,강북구,107,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,도봉구,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,
2019,도봉구,2,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,
2019,도봉구,3,0,1,0,6,0,0,0,0,1,0,0,0,0,0,0,
2019,도봉구,4,0,2,2,5,1,0,0,1,2,0,0,0,0,0,0,
2019,도봉구,5,0,0,2,5,5,0,0,5,4,0,0,1,0,2,0,
2019,도봉구,6,1,2,0,4,13,0,1,6,1,0,0,0,0,1,0,
2019,도봉구,7,2,0,0,4,7,0,0,11,4,0,0,1,0,0,0,
2019,도봉구,8,1,0,1,5,15,0,0,6,2,0,0,1,0,1,0,
2019,도봉구,9,0,3,1,4,21,0,0,11,0,0,0,0,0,0,0,
2019,도봉구,10,0,0,0,3,14,0,1,4,0,0,0,1,0,0,0,
2019,도봉구,11,1,1,2,3,11,0,1,7,0,0,0,0,0,0,0,
2019,도봉구,12,0,1,1,2,10,0,0,5,0,0,0,1,0,0,0,
2019,도봉구,13,4,1,1,1,18,0,0,3,0,0,0,0,0,0,0,
2019,도봉구,14,3,1,1,3,9,0,0,5,0,0,0,0,0,0,0,
2019,도봉구,15,2,1,2,4,18,0,1,3,0,1,0,0,0,0,0,
2019,도봉구,16,2,3,2,4,14,1,1,3,0,0,0,0,0,0,0,
2019,도봉구,17,0,2,1,5,17,0,0,3,1,0,0,0,0,0,0,
2019,도봉구,18,2,3,3,3,24,0,0,6,0,0,0,0,0,0,0,
2019,도봉구,19,5,2,4,4,25,0,0,6,1,0,0,0,0,1,0,
2019,도봉구,20,0,1,4,3,30,0,0,8,0,0,0,0,0,0,0,
2019,도봉구,21,5,4,2,2,35,0,2,10,0,0,0,0,0,2,0,
2019,도봉구,22,7,2,5,7,32,1,2,9,0,0,0,0,0,0,0,
2019,도봉구,23,6,6,3,4,33,0,1,2,1,0,0,0,0,0,0,
2019,도봉구,24,10,3,10,5,43,2,0,8,0,0,0,0,0,0,0,
2019,도봉구,25,7,6,6,2,43,3,1,5,0,0,0,0,0,1,0,
2019,도봉구,26,12,4,5,9,32,7,4,3,0,1,0,0,0,0,0,
2019,도봉구,27,7,4,9,4,25,4,2,4,0,1,0,0,1,1,0,
2019,도봉구,28,10,3,4,6,38,4,0,4,0,0,0,0,2,1,0,
2019,도봉구,29,8,4,4,4,28,6,0,7,0,0,0,0,2,0,0,
2019,도봉구,30,14,3,4,4,18,6,0,1,0,0,0,0,2,1,0,
2019,도봉구,31,17,6,5,4,22,3,4,9,0,0,0,0,0,1,0,
2019,도봉구,32,16,2,5,2,24,2,1,7,1,1,0,0,0,0,0,
2019,도봉구,33,17,7,3,2,17,5,4,4,1,0,0,1,0,0,0,
2019,도봉구,34,18,4,12,4,24,5,1,1,0,1,0,0,1,0,0,
2019,도봉구,35,13,3,8,2,19,7,0,2,1,0,0,1,0,0,0,
2019,도봉구,36,23,5,12,3,23,6,4,1,0,1,0,0,1,0,0,
2019,도봉구,37,27,8,10,9,28,5,2,1,1,0,0,0,1,0,0,
2019,도봉구,38,31,8,8,7,22,10,5,1,2,0,0,0,3,0,0,
2019,도봉구,39,33,7,15,7,17,15,3,0,0,0,0,1,1,1,0,
2019,도봉구,40,31,3,11,7,23,14,4,0,0,0,0,0,0,0,1,
2019,도봉구,41,38,5,12,11,17,10,1,0,2,0,0,0,0,0,1,
2019,도봉구,42,44,2,18,11,18,13,3,2,0,1,1,0,0,0,0,
2019,도봉구,43,56,6,9,10,11,14,7,1,1,1,0,1,2,0,2,
2019,도봉구,44,35,3,9,6,18,14,8,0,2,0,0,0,1,1,0,
2019,도봉구,45,66,5,14,9,17,16,10,0,2,0,1,0,1,0,0,
2019,도봉구,46,61,6,27,11,19,20,7,0,1,0,0,0,1,0,0,
2019,도봉구,47,57,7,19,17,18,29,10,0,1,0,0,0,0,1,0,
2019,도봉구,48,85,10,16,18,17,19,10,1,3,1,0,0,0,0,0,
2019,도봉구,49,107,10,20,16,13,26,11,0,0,2,0,0,2,0,0,
2019,도봉구,50,103,16,21,20,19,25,13,0,3,1,0,2,4,0,2,
2019,도봉구,51,110,10,22,16,20,23,18,0,0,0,3,5,2,0,0,
2019,도봉구,52,120,15,27,11,9,24,10,0,2,0,2,2,0,1,0,
2019,도봉구,53,117,11,23,14,9,19,13,0,0,2,1,2,2,0,0,
2019,도봉구,54,129,8,14,26,7,22,22,0,1,1,0,2,1,0,0,
2019,도봉구,55,127,15,21,21,7,19,10,0,4,1,1,4,3,0,0,
2019,도봉구,56,131,21,26,25,6,27,17,0,4,2,0,4,0,0,0,
2019,도봉구,57,177,24,37,21,7,19,26,1,1,1,2,1,1,0,0,
2019,도봉구,58,197,33,40,27,8,20,15,0,2,0,4,2,1,1,0,
2019,도봉구,59,194,24,40,35,6,17,22,0,3,1,2,3,0,1,0,
2019,도봉구,60,208,24,58,41,7,17,24,0,3,3,2,2,1,1,0,
2019,도봉구,61,184,29,41,29,5,18,16,0,1,1,0,1,2,0,0,
2019,도봉구,62,213,39,34,27,11,10,21,0,3,2,5,5,0,2,1,
2019,도봉구,63,197,41,28,28,6,18,21,0,0,2,6,11,0,0,1,
2019,도봉구,64,240,42,37,59,1,9,20,0,1,2,6,2,0,0,1,
2019,도봉구,65,182,40,42,42,5,8,15,0,1,7,2,6,0,1,2,
2019,도봉구,66,149,29,37,28,2,4,15,0,4,3,3,1,2,0,1,
2019,도봉구,67,186,30,36,48,5,17,17,0,2,3,1,4,0,0,1,
2019,도봉구,68,164,39,32,38,1,1,9,0,3,4,0,4,0,1,0,
2019,도봉구,69,160,47,39,38,1,6,12,0,1,3,0,2,1,2,1,
2019,도봉구,70,162,46,37,56,1,3,20,0,4,1,5,5,0,0,0,
2019,도봉구,71,204,66,43,55,1,7,15,0,2,7,3,3,0,0,0,
2019,도봉구,72,194,72,49,53,1,4,13,0,1,4,3,3,0,3,0,
2019,도봉구,73,172,59,44,47,2,4,13,0,3,3,2,2,0,1,0,
2019,도봉구,74,160,67,36,37,0,4,9,0,1,4,1,3,0,0,0,
2019,도봉구,75,184,61,38,59,0,4,13,0,2,4,1,0,0,0,0,
2019,도봉구,76,163,72,43,62,1,0,10,0,1,7,2,0,0,0,0,
2019,도봉구,77,217,106,50,55,2,2,24,0,4,8,5,0,0,1,0,
2019,도봉구,78,184,81,38,59,3,0,13,0,0,6,0,2,0,0,1,
2019,도봉구,79,144,80,39,43,1,1,5,0,3,4,0,0,0,0,0,
2019,도봉구,80,157,71,36,47,1,1,10,0,3,4,0,1,0,2,1,
2019,도봉구,81,131,82,36,32,0,3,10,0,3,4,3,0,1,0,0,
2019,도봉구,82,136,74,35,27,0,0,14,0,1,3,5,1,0,1,0,
2019,도봉구,83,101,64,30,31,0,1,3,0,1,1,1,0,0,1,0,
2019,도봉구,84,100,67,25,36,0,1,0,0,0,6,1,0,0,0,0,
2019,도봉구,85,65,51,23,25,0,0,1,0,0,3,0,0,0,0,0,
2019,도봉구,86,65,51,12,25,1,0,5,0,0,2,0,0,0,0,0,
2019,도봉구,87,53,51,10,16,0,0,3,0,1,6,0,0,0,0,0,
2019,도봉구,88,37,42,11,10,0,0,0,0,0,1,0,0,0,1,0,
2019,도봉구,89,26,47,13,4,0,0,2,0,1,2,1,0,0,0,0,
2019,도봉구,90,27,31,10,6,1,0,0,0,1,2,0,0,0,0,0,
2019,도봉구,91,21,34,9,4,0,0,1,0,0,1,0,0,0,0,0,
2019,도봉구,92,15,21,8,5,0,0,0,0,0,1,0,0,0,0,0,
2019,도봉구,93,10,17,2,3,0,0,0,0,0,0,0,0,0,0,0,
2019,도봉구,94,5,10,0,4,0,0,2,0,0,1,0,0,0,0,0,
2019,도봉구,95,4,11,2,0,0,0,0,0,0,0,0,0,0,0,0,
2019,도봉구,96,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,
2019,도봉구,97,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,
2019,도봉구,98,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,도봉구,99,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,
2019,도봉구,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,노원구,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2019,노원구,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,
2019,노원구,2,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,
2019,노원구,3,0,1,2,3,1,0,0,1,1,0,0,0,0,0,0,
2019,노원구,4,0,1,2,4,5,0,0,4,4,0,0,0,0,0,0,
2019,노원구,5,0,4,0,8,5,0,0,11,4,0,0,0,0,0,0,
2019,노원구,6,1,1,1,4,21,0,0,17,0,0,0,0,0,1,0,
2019,노원구,7,1,2,0,6,18,0,0,17,2,0,0,0,0,1,0,
2019,노원구,8,2,2,0,6,18,0,0,10,2,0,0,0,0,0,0,
2019,노원구,9,2,3,1,5,23,0,1,19,0,0,0,0,0,0,0,
2019,노원구,10,1,1,2,9,30,0,0,14,2,0,0,0,1,0,0,
2019,노원구,11,2,1,3,7,28,0,0,14,0,0,0,0,0,0,0,
2019,노원구,12,3,1,2,11,26,0,1,11,0,0,0,1,1,0,0,
2019,노원구,13,2,1,1,4,31,0,0,7,1,0,0,0,1,1,0,
2019,노원구,14,0,2,4,6,30,0,0,7,0,0,0,0,0,1,0,
2019,노원구,15,6,3,0,12,35,0,0,6,1,0,0,0,0,0,0,
2019,노원구,16,5,3,4,8,22,0,0,11,1,0,0,0,0,0,0,
